,sample,Variable,Sobol index
465,complete,X1,0.49815686855675984
466,complete,X1,0.46986611354441465
467,complete,X1,0.5214571012464324
468,complete,X1,0.5373393769305391
469,complete,X1,0.42693350369277083
470,complete,X1,0.5275085411825238
471,complete,X1,0.489286508908045
472,complete,X1,0.5226991033212165
473,complete,X1,0.45205586889688737
474,complete,X1,0.512925914170306
475,complete,X1,0.4531679359613661
476,complete,X1,0.44027207095973797
477,complete,X1,0.3884393923673018
478,complete,X1,0.4824080131753315
479,complete,X1,0.5232185226182465
480,complete,X1,0.4767347218054889
481,complete,X1,0.4582400923294862
482,complete,X1,0.4284522196663102
483,complete,X1,0.4273106538182814
484,complete,X1,0.5180366931126249
485,complete,X1,0.5108706871818544
486,complete,X1,0.48104523107801367
487,complete,X1,0.47842278331353155
488,complete,X1,0.44382071844171284
489,complete,X1,0.41375368620390973
490,complete,X1,0.454875410699468
491,complete,X1,0.49680251059364294
492,complete,X1,0.4933116223826353
493,complete,X1,0.5077568684869952
494,complete,X1,0.4787733654505276
495,complete,X1,0.4420025414618433
496,complete,X1,0.5234943978498422
497,complete,X1,0.5043776425668539
498,complete,X1,0.5106183207058453
499,complete,X1,0.42746194123698705
500,cc,X1,0.4371085342215307
501,cc,X1,0.3959214339419327
502,cc,X1,0.38588459392402535
503,cc,X1,0.2940515850753624
504,cc,X1,0.4494492185682758
505,cc,X1,0.36060454042106643
506,cc,X1,0.3043331434184593
507,cc,X1,0.3650028248872414
508,cc,X1,0.3726788192905429
509,cc,X1,0.3824675995525524
510,cc,X1,0.40344494723832536
511,cc,X1,0.3301047533547556
512,cc,X1,0.35451427579969874
513,cc,X1,0.375902111664407
514,cc,X1,0.3727244197455688
515,cc,X1,0.3967570424801629
516,cc,X1,0.3557543583049611
517,cc,X1,0.3281265578288919
518,cc,X1,0.2759078656697393
519,cc,X1,0.3417936881733169
520,cc,X1,0.45068432843591283
521,cc,X1,0.3383886626931624
522,cc,X1,0.4282813917571827
523,cc,X1,0.30063829588463553
524,cc,X1,0.46279415072021457
525,cc,X1,0.34567913142841816
526,cc,X1,0.3487973496505476
527,cc,X1,0.47136868841281565
528,cc,X1,0.3874060655260157
529,cc,X1,0.38433718229948616
530,cc,X1,0.4227140743746897
531,cc,X1,0.4284541744116223
532,cc,X1,0.43780847261767836
533,cc,X1,0.33493784392383485
534,cc,X1,0.4333529273417536
535,cc,X1,0.3661063461072453
536,cc,X1,0.3604948289313124
537,cc,X1,0.38974602117137397
538,cc,X1,0.3909682058752626
539,cc,X1,0.29912587507600213
540,cc,X1,0.3596184430204016
541,cc,X1,0.4068773631018468
542,cc,X1,0.39825075169604324
543,cc,X1,0.4132528644031297
544,cc,X1,0.41051222727617753
545,cc,X1,0.30798170528825725
546,cc,X1,0.3831650968539217
547,cc,X1,0.3605758851084822
548,cc,X1,0.4358651073249409
549,cc,X1,0.3579104038121455
550,cc,X1,0.4572593152271281
551,cc,X1,0.3386510026375387
552,cc,X1,0.3034149234133781
553,cc,X1,0.35203700067458993
554,cc,X1,0.3840864059830799
555,cc,X1,0.46216521160877316
556,cc,X1,0.37327143814245084
557,cc,X1,0.38459347866532273
558,cc,X1,0.39303007551383634
559,cc,X1,0.40433468921687415
560,cc,X1,0.3567999612884027
561,cc,X1,0.40085670380187616
562,cc,X1,0.37874600653007295
563,cc,X1,0.447067252276658
564,cc,X1,0.3206775172832989
565,cc,X1,0.35536287802945826
566,cc,X1,0.3700956273588486
567,cc,X1,0.40667630348281675
568,cc,X1,0.36011735064573375
569,cc,X1,0.3568486931052367
570,cc,X1,0.4494539794678217
571,cc,X1,0.3491566497377097
572,cc,X1,0.4792471025768211
573,cc,X1,0.38681365312658184
574,cc,X1,0.359500057826777
575,cc,X1,0.3227466760700006
576,cc,X1,0.36553253256289964
577,cc,X1,0.43441532181105047
578,cc,X1,0.33751849477582185
579,cc,X1,0.3691933466212914
580,cc,X1,0.3175302917444845
581,cc,X1,0.3366634571109098
582,cc,X1,0.3036425746730927
583,cc,X1,0.3580931628673534
584,cc,X1,0.4637910982585114
585,cc,X1,0.38960705706570603
586,cc,X1,0.38820618870758916
587,cc,X1,0.4534616067390353
588,cc,X1,0.3285568520583259
589,cc,X1,0.35148670395331033
590,cc,X1,0.41228794167660454
591,cc,X1,0.39212701444852005
592,cc,X1,0.3801711419702354
593,cc,X1,0.41653522493455586
594,cc,X1,0.2802529682055721
595,cc,X1,0.3971962399020307
596,cc,X1,0.4038540885524843
597,cc,X1,0.4670438505974723
598,cc,X1,0.40855330660021333
599,cc,X1,0.4175384316653295
600,cc,X1,0.42898961327894497
601,cc,X1,0.4529925591195415
602,cc,X1,0.3292767493086091
603,cc,X1,0.37952603113300276
604,cc,X1,0.5130187586328729
605,cc,X1,0.4702424631872192
606,cc,X1,0.3901481691939621
607,cc,X1,0.4315367403570371
608,cc,X1,0.3483055009513492
609,cc,X1,0.382970298880194
610,cc,X1,0.41298038501980444
611,cc,X1,0.42026449040454344
612,cc,X1,0.4479549652871889
613,cc,X1,0.429714344837467
614,cc,X1,0.33190272308260677
615,cc,X1,0.3776984163344545
616,cc,X1,0.4176117827853681
617,cc,X1,0.3467430926289
618,cc,X1,0.3921001790454435
619,cc,X1,0.33814184177934753
620,cc,X1,0.38194938188487026
621,cc,X1,0.30951047958709466
622,cc,X1,0.41678126392859566
623,cc,X1,0.3577024962481778
624,cc,X1,0.3770988271209396
625,cc,X1,0.3396510419175281
626,cc,X1,0.36456146280919954
627,cc,X1,0.3727874828211051
628,cc,X1,0.3592644041813253
629,cc,X1,0.4273932038665673
630,cc,X1,0.3335969391656192
631,cc,X1,0.397687718080571
632,cc,X1,0.46769385331562313
633,cc,X1,0.3161836438305429
634,cc,X1,0.3839074462800848
635,cc,X1,0.36855229699526965
636,cc,X1,0.3337471076165221
637,cc,X1,0.34314665619087176
638,cc,X1,0.43067683528484635
639,cc,X1,0.3806546045461825
640,cc,X1,0.3708427591845404
641,cc,X1,0.36327277854108325
642,cc,X1,0.38080905036815255
643,cc,X1,0.35211289116655003
644,cc,X1,0.3912473153478581
645,cc,X1,0.4059535950759802
646,cc,X1,0.41695594426890387
647,cc,X1,0.3382921523311486
648,cc,X1,0.35287540294990755
649,cc,X1,0.39617997630862506
650,cc,X1,0.36726214085061154
651,cc,X1,0.3593982459795369
652,cc,X1,0.4368546335205679
653,cc,X1,0.411312950462736
654,cc,X1,0.27801981941364295
655,cc,X1,0.36256276973267393
656,cc,X1,0.40512506890748917
657,cc,X1,0.3713989066187705
658,cc,X1,0.3789909331114857
659,cc,X1,0.4156683828924335
660,cc,X1,0.377373463668345
661,cc,X1,0.3934056069247054
662,cc,X1,0.32980591627890304
663,cc,X1,0.33988130572290554
664,cc,X1,0.38221011673513317
665,cc,X1,0.3480510224736995
666,cc,X1,0.4046564992348711
667,cc,X1,0.38319108762643694
668,cc,X1,0.37907864829789667
669,cc,X1,0.37582243710964364
670,cc,X1,0.3292786180592969
671,cc,X1,0.4473106801186268
672,cc,X1,0.42594560160474537
673,cc,X1,0.4278157482735107
674,cc,X1,0.3644118060886774
675,cc,X1,0.385189729071371
676,cc,X1,0.3455565604284087
677,cc,X1,0.3671942099248984
678,cc,X1,0.3654576233736329
679,cc,X1,0.39473826746367524
680,cc,X1,0.3434467801348462
681,cc,X1,0.3811365634530716
682,cc,X1,0.33811334831068773
683,cc,X1,0.3587024773755812
684,cc,X1,0.39735524651276427
685,cc,X1,0.4046367737372127
686,cc,X1,0.3881927172468097
687,cc,X1,0.37847379385195323
688,cc,X1,0.3381467785801096
689,cc,X1,0.3493714275366913
690,cc,X1,0.35441910115510383
691,cc,X1,0.3127133288128781
692,cc,X1,0.2690919754097911
693,cc,X1,0.3763518310189053
694,cc,X1,0.4514441562156453
695,cc,X1,0.40219517357584555
696,cc,X1,0.3435644088083254
697,cc,X1,0.4423691829311512
698,cc,X1,0.3799505428944732
699,cc,X1,0.3647335354783644
700,cc,X1,0.3915436863189239
701,cc,X1,0.34897066553367273
702,cc,X1,0.36134859886777365
703,cc,X1,0.3620557654554011
704,cc,X1,0.36319003178980136
705,cc,X1,0.4613139314451654
706,cc,X1,0.30571973401964614
707,cc,X1,0.38825833072645327
708,cc,X1,0.41087681494227246
709,cc,X1,0.29954961385057843
710,cc,X1,0.30694361000368886
711,cc,X1,0.36445386462991997
712,cc,X1,0.3911072367435071
713,cc,X1,0.365762464575532
714,cc,X1,0.3483873362014264
715,cc,X1,0.3990679926559359
716,cc,X1,0.4917008139794816
717,cc,X1,0.3750476178855381
718,cc,X1,0.31669293712668134
719,cc,X1,0.3258680741908307
720,cc,X1,0.339026855945243
721,cc,X1,0.42583653388638565
722,cc,X1,0.3599875624788704
723,cc,X1,0.3863983038667148
724,cc,X1,0.3335876635194846
725,cc,X1,0.2923270032955255
726,cc,X1,0.37726386008165463
727,cc,X1,0.38919128994213803
728,cc,X1,0.3617791709554394
729,cc,X1,0.4077714106823896
730,cc,X1,0.40632820268417125
731,cc,X1,0.29223867848755364
732,cc,X1,0.4210830430607064
733,cc,X1,0.36097661899081834
734,cc,X1,0.3647721099507916
735,cc,X1,0.393550949359575
736,cc,X1,0.32555772519155074
737,cc,X1,0.29458767830976845
738,cc,X1,0.39787000680472
739,cc,X1,0.43541613053548056
740,cc,X1,0.5028253884483322
741,cc,X1,0.35048388583496765
742,cc,X1,0.4156495189087536
743,cc,X1,0.444684946828733
744,cc,X1,0.33209999329694734
745,cc,X1,0.4122649277732382
746,cc,X1,0.32805007235575745
747,cc,X1,0.31854213352774496
748,cc,X1,0.4056868394815591
749,cc,X1,0.44159575896011194
750,cc,X1,0.3914163246076467
751,cc,X1,0.26489535825612925
752,cc,X1,0.41622574510466703
753,cc,X1,0.4855381717207678
754,cc,X1,0.30512848671016823
755,cc,X1,0.3255565050095148
756,cc,X1,0.37062954448204516
757,cc,X1,0.3901822977544852
758,cc,X1,0.41887989145589444
759,cc,X1,0.3720304627353012
760,cc,X1,0.3278572672586064
761,cc,X1,0.36801903195263375
762,cc,X1,0.3438635638862613
763,cc,X1,0.4293636042353699
764,cc,X1,0.36208933439591945
765,cc,X1,0.4227592406844037
766,cc,X1,0.41813262384702293
767,cc,X1,0.366749067100693
768,cc,X1,0.33941228550476066
769,cc,X1,0.35320054194782646
770,cc,X1,0.39740425678017993
771,cc,X1,0.38378960557550845
772,cc,X1,0.4060999311214164
773,cc,X1,0.3776998790424388
774,cc,X1,0.3544843912609509
775,cc,X1,0.299336396675739
776,cc,X1,0.36221285907718626
777,cc,X1,0.3886045955337795
778,cc,X1,0.38553791882289734
779,cc,X1,0.3963093410024489
780,cc,X1,0.3585703639629273
781,cc,X1,0.3407383793984186
782,cc,X1,0.37521299471663466
783,cc,X1,0.43393079517705757
784,cc,X1,0.35299351534693835
785,cc,X1,0.3809874561940953
786,cc,X1,0.4767121694763188
787,cc,X1,0.3948550573197973
788,cc,X1,0.41668716906806935
789,cc,X1,0.399005869808356
790,cc,X1,0.4218169185471182
791,cc,X1,0.3968990820157293
792,cc,X1,0.36499605578131633
793,cc,X1,0.3638233154628528
794,cc,X1,0.30583853060790167
795,cc,X1,0.4283127106289768
796,cc,X1,0.3848002527902795
797,cc,X1,0.3130868231655037
798,cc,X1,0.45595341248380344
799,cc,X1,0.30269688244926146
800,cc,X1,0.42675696800209656
801,cc,X1,0.4593701613913642
802,cc,X1,0.4016600469689149
803,cc,X1,0.5034274526013499
804,cc,X1,0.285487688791756
805,cc,X1,0.34962481998890393
806,cc,X1,0.39999975011544986
807,cc,X1,0.34305798237777757
808,cc,X1,0.30376877475123953
809,cc,X1,0.3796393989045554
810,cc,X1,0.3732593891172389
811,cc,X1,0.3597329976047899
812,cc,X1,0.39534847325732503
813,cc,X1,0.2740704871829561
814,cc,X1,0.323788906883327
815,cc,X1,0.29020679214351525
816,cc,X1,0.3841131119894383
817,cc,X1,0.34803839520627283
818,cc,X1,0.34107482670719536
819,cc,X1,0.4027907941679825
820,cc,X1,0.34865034781823606
821,cc,X1,0.2776399966925789
